item,brand,retail,release,lowestAsk,highestBid,annualHigh,annualLow,volatility,deadstockSold,pricePremium,averageDeadstockPrice,lastSale,img_path,brand_enc
Jordan 1 Retro Low OG SP Travis Scott Black Phantom (TD),Jordan,0.04504504504504504,2022-12-15,0.04697226938313526,0.020211742059672758,0.04940003116721209,0.07631160572337044,0.1113973740674918,0.006078377731422904,0.1544205666077638,0.0361392684001763,0.04648074369189907,feetflix/Jordan 1 Retro Low OG SP Travis Scott Black Phantom (TD).jpg,8
Nike Air Force 1 Low Drake NOCTA Certified Lover Boy (Includes Love You Forever Special Edition Book),Nike,0.14414414414414414,2022-12-06,0.09054895302773062,0.05133140840551813,0.05267258843696432,0.12082670906200318,0.15812317523931452,0.005676572171117875,0.08236903608276808,0.0736007051564566,0.09428950863213811,feetflix/Nike Air Force 1 Low Drake NOCTA Certified Lover Boy (Includes Love You Forever Special Edition Book).jpg,11
Jordan 1 Mid Cherrywood Red,Jordan,0.11261261261261261,2022-08-20,0.02999434069043577,0.017645171639396856,0.022752064827801153,0.05961844197138315,0.16881562677671885,0.005621003317033136,0.0392749244712991,0.027765535478184226,0.0283311199645861,feetflix/Jordan 1 Mid Cherrywood Red.jpg,8
Nike SB Dunk Low Pro Be True Xavier Schipani,Nike,0.1036036036036036,2022-11-18,0.03791737408036219,0.022457491177414177,0.033816425120772944,0.06200317965023848,0.16186182246130482,0.005603905208083986,0.051188508236903615,0.03393565447333627,0.035413899955732624,feetflix/Nike SB Dunk Low Pro Be True Xavier Schipani.jpg,11
Nike Blazer Mid 77 Vintage Mismatched Swoosh Blue Red,Nike,0.09009009009009009,2022-04-26,0.013016411997736278,0.0054539621430862995,0.012778556958080098,0.031796502384737683,0.20545595990198143,0.004813117669185788,0.04953542723593457,0.011458792419568094,0.027445772465692783,feetflix/Nike Blazer Mid 77 Vintage Mismatched Swoosh Blue Red.jpg,11
Nike Dunk Low Championship Red (2021) (GS),Nike,0.09009009009009009,2021-09-28,0.04074702886247879,0.021495027269810715,0.023063736948729933,0.05405405405405406,0.15075322940397667,0.004778921451287488,0.05409565068688366,0.047157338034376384,0.030987162461266045,feetflix/Nike Dunk Low Championship Red (2021) (GS).jpg,11
adidas ZX 8000 LEGO,adidas,0.11711711711711711,2020-09-25,0.020939445387662705,0.011228745588707088,0.033660589060308554,0.0453100158982512,0.1418777524647108,0.00405652634818589,0.04788234623496552,0.0379021595416483,0.038955289951305885,feetflix/adidas ZX 8000 LEGO.jpg,21
New Balance 1906R White Metallic Gold,New Balance,0.13963963963963963,2022-08-12,0.05942275042444822,0.028873917228103944,0.03599812996727443,0.07313195548489666,0.2247058184271176,0.004043702766474028,0.04896539930456593,0.04847950639048039,0.05090748118636565,feetflix/New Balance 1906R White Metallic Gold.jpg,10
Nike Dunk Low Retro Rattan Gorge Green,Nike,0.0990990990990991,2022-11-23,0.06338426711941143,0.04683991017003529,0.025089605734767022,0.09141494435612084,0.1742638999882049,0.0025305201244742326,0.08539018411902184,0.05024239753195241,0.06241699867197875,feetflix/Nike Dunk Low Retro Rattan Gorge Green.jpg,11
Nike Air More Uptempo 96 Red Toe,Nike,0.14864864864864866,2022-10-18,0.03678551216751556,0.028873917228103944,0.034283933302166114,0.07154213036565978,0.20725570571107851,0.0021586362548302153,0.0251382317733569,0.03305420890260026,0.024347056219566184,feetflix/Nike Air More Uptempo 96 Red Toe.jpg,11
Jordan 13 Retro Playoffs (2023) (GS),Jordan,0.13513513513513514,2023-02-18,0.038483305036785515,0.018928456849534807,0.01807698301386941,0.06279809220985692,0.13059024505964476,0.0016627910953048593,0.03659579319386651,0.03525782282944029,0.03408587870739265,feetflix/Jordan 13 Retro Playoffs (2023) (GS).jpg,8
Nike React Phantom Run Flyknit 2 Black Hyper Royal,Nike,0.13513513513513514,2022-04-08,0.019807583474816075,0.006737247353224254,0.017921146953405017,0.04769475357710652,0.1749424492181443,0.0016200458229319837,0.018012882631248936,0.022917584839136185,0.01239486498450642,feetflix/Nike React Phantom Run Flyknit 2 Black Hyper Royal.jpg,11
Nike Jordan Air Ship PE SP University Gold,Nike,0.12612612612612611,2023-01-27,0.027164685908319188,0.022457491177414177,0.04940003116721209,0.07154213036565978,0.16589468438846414,0.0012353383715761038,0.032662600467422906,0.03834288232701631,0.026560424966799473,feetflix/Nike Jordan Air Ship PE SP University Gold.jpg,11
New Balance 9060 Beef and Broccoli,New Balance,0.13513513513513514,2023-01-14,0.07187323146576118,0.05453962143086301,0.03677731026959638,0.09777424483306837,0.18267419962335216,0.0007950620661354854,0.0636151171407399,0.05773468488320847,0.06551571491810536,feetflix/New Balance 9060 Beef and Broccoli.jpg,10
Jordan 1 Mid SE Space Jam (PS),Jordan,0.07207207207207207,2023-01-23,0.027164685908319188,0.010907924286172599,0.009661835748792272,0.05961844197138315,0.17210234960923781,0.0007138460486270219,0.06635125121130936,0.022036139268400177,0.029216467463479417,feetflix/Jordan 1 Mid SE Space Jam (PS).jpg,8
Jordan 37 Zion Williamson Naruto Rasengan,Jordan,0.15315315315315314,2023-02-28,0.07696661007357103,0.04812319538017325,0.04425744117188718,0.07154213036565978,0.45970119978636304,0.0006967479396778715,0.027190332326283994,0.06478624944909653,0.0283311199645861,feetflix/Jordan 37 Zion Williamson Naruto Rasengan.jpg,8
Jordan 1 Low Lucky Green (GS),Jordan,0.08108108108108109,2023-04-04,0.03791737408036219,0.011549566891241578,0.011999376655758141,0.07154213036565978,0.11388097027238717,8.976507198303868e-05,0.05386763951433621,0.024680475980608196,0.02611775121735281,feetflix/Jordan 1 Low Lucky Green (GS).jpg,8
Jordan 9 Retro Chile Red,Jordan,0.18018018018018017,2022-05-07,0.10073571024335032,0.05550208533846647,0.12731806139940782,0.1192368839427663,0.0594035393233857,0.04958024142529836,0.06065097189762299,0.08505949757602468,0.0880920761398849,feetflix/Jordan 9 Retro Chile Red.jpg,8
Nike Dunk Low Black White (2022),Nike,0.09009009009009009,2022-05-01,0.04753820033955858,0.027590632017965994,0.030388031790556335,0.05882352941176471,0.12487558826374891,0.03856478473480833,0.07860685173573506,0.0361392684001763,0.05002213368747234,feetflix/Nike Dunk Low Black White (2022).jpg,11
Nike Dunk Low SE Barber Shop Grey,Nike,0.0990990990990991,2022-05-01,0.048104131295981886,0.032402951555983314,0.03225806451612903,0.0739268680445151,0.14587350623085782,0.0363420305714188,0.06777632103973096,0.04098721903922434,0.04736609119079238,feetflix/Nike Dunk Low SE Barber Shop Grey.jpg,11
adidas Yeezy 500 Blush,adidas,0.18018018018018017,2018-02-16,0.12054329371816638,0.0850176451716394,0.08695652173913043,0.12718600953895073,0.18779645113451576,0.03341825394111411,0.0791768796671037,0.09431467606875277,0.11686586985391766,feetflix/adidas Yeezy 500 Blush.jpg,21
Jordan 1 Retro High OG Bleached Coral (GS),Jordan,0.12612612612612611,2022-07-02,0.08488964346349745,0.057427013153673406,0.042854916627707657,0.08664546899841018,0.24401796565109582,0.030490202783572135,0.06982842159265805,0.056853239312472464,0.06684373616644533,feetflix/Jordan 1 Retro High OG Bleached Coral (GS).jpg,8
Jordan 11 Retro Cool Grey (2021) (GS),Jordan,0.16666666666666666,2021-12-11,0.06734578381437464,0.05935194096888033,0.03942652329749104,0.06359300476947537,0.3113215673957095,0.03020380945867387,0.04144103061049992,0.07448215072719261,0.052678176184152284,feetflix/Jordan 11 Retro Cool Grey (2021) (GS).jpg,8
Jordan 7 Retro Citrus (2022),Jordan,0.18018018018018017,2022-08-13,0.06508205998868138,0.04908565928777671,0.07433380084151472,0.09697933227344993,0.11687215310827234,0.028361488219402934,0.050105455167303206,0.06302335830762451,0.07171314741035857,feetflix/Jordan 7 Retro Citrus (2022).jpg,8
Jordan 1 Low Football Grey Aluminum (Women's),Jordan,0.09009009009009009,2022-04-08,0.04697226938313526,0.024061597690086617,0.03132304815334268,0.075516693163752,0.16373843517535594,0.02424084396265773,0.10990138516787323,0.04847950639048039,0.07436918990703852,feetflix/Jordan 1 Low Football Grey Aluminum (Women's).jpg,8
Jordan 11 Retro Cherry (2022) (TD),Jordan,0.07207207207207207,2022-12-10,0.02603282399547255,0.011228745588707088,0.026024622097553376,0.04372019077901431,0.13187445248896362,0.02275330848408166,0.05409565068688366,0.0242397531952402,0.021691013722886232,feetflix/Jordan 11 Retro Cherry (2022) (TD).jpg,8
Jordan 1 Mid Light Smoke Grey (GS),Jordan,0.08108108108108109,2022-04-07,0.0730050933786078,0.035931985883862684,0.033193080878915385,0.08187599364069953,0.140400052481542,0.021748794583319086,0.11115544661688423,0.05156456588805641,0.06640106241699867,feetflix/Jordan 1 Mid Light Smoke Grey (GS).jpg,8
Nike KD 14 Aunt Pearl,Nike,0.14414414414414414,2022-04-15,0.0758347481607244,0.03849855630413859,0.055633473585787754,0.06756756756756757,0.1751770258074007,0.01839756522928564,0.05780083224077981,0.0493609519612164,0.06374501992031872,feetflix/Nike KD 14 Aunt Pearl.jpg,11
Jordan 1 Low UNC (2021),Jordan,0.08108108108108109,2021-07-27,0.08828522920203735,0.0657683670195701,0.043322424809100826,0.0794912559618442,0.1977573417833917,0.0161790855931334,0.1292823348344069,0.08329660643455267,0.07923860115095174,feetflix/Jordan 1 Low UNC (2021).jpg,8
Jordan 1 Mid SE Zen Master (GS),Jordan,0.0990990990990991,2022-06-23,0.045274476513865305,0.028232274623034966,0.016674458469689887,0.055643879173290944,0.10218262251325623,0.01519594432855726,0.06675027076326741,0.031732040546496254,0.04648074369189907,feetflix/Jordan 1 Mid SE Zen Master (GS).jpg,8
adidas Yeezy Boost 700 V2 Vanta,adidas,0.2702702702702703,2019-06-06,0.15959252971137522,0.10170035290343278,0.10472183263207106,0.17567567567567569,0.19531085373950866,0.01517884621960811,0.05369663113492562,0.123843102688409,0.1239486498450642,feetflix/adidas Yeezy Boost 700 V2 Vanta.jpg,21
Nike Blazer Low 77 Vintage White Black,Nike,0.07657657657657657,2020-12-04,0.01584606677985286,0.006095604748155275,0.03225806451612903,0.0246422893481717,0.3244048447354784,0.013434839106794787,0.04799635182123925,0.011458792419568094,0.019920318725099605,feetflix/Nike Blazer Low 77 Vintage White Black.jpg,11
Jordan 7 Retro  Trophy Room New Sheriff in Town,Jordan,0.20270270270270271,2022-11-03,0.05263157894736842,0.13795316008982994,0.3121396291101761,0.08028616852146264,0.16455481471762676,0.012421776151557637,0.05700279313686371,0.11194358748347291,0.09473218238158478,feetflix/Jordan 7 Retro  Trophy Room New Sheriff in Town.jpg,8
New Balance 550 Salt and Pepper,New Balance,0.0990990990990991,2022-10-19,0.035653650254668934,0.017645171639396856,0.027271310581268502,0.06359300476947537,0.22727688386868483,0.011472831104879799,0.04913640768397652,0.036579991185544294,0.03142983621071271,feetflix/New Balance 550 Salt and Pepper.jpg,10
Jordan 11 Retro Animal Instinct (Women's),Jordan,0.20270270270270271,2020-11-26,0.035653650254668934,0.03529034327879371,0.024933769674302633,0.041335453100158986,0.3072794284282971,0.011378791505659474,0.03169355298409622,0.04230938739532834,0.05046480743691899,feetflix/Jordan 11 Retro Animal Instinct (Women's).jpg,8
Jordan 1 Low Taxi,Jordan,0.08108108108108109,2022-09-01,0.05093378607809847,0.021174205967276226,0.02134954028362163,0.03895071542130366,0.08951813727634049,0.010818828437574804,0.08236903608276808,0.03393565447333627,0.046038069942452416,feetflix/Jordan 1 Low Taxi.jpg,8
Jordan 1 Retro High COJP Midnight Navy (2020),Jordan,0.15315315315315314,2020-11-14,0.11714770797962648,0.10266281681103626,0.07339878447872838,0.08028616852146264,0.38724619011836175,0.009592039120473274,0.07416063387105969,0.10401057734684885,0.0903054448871182,feetflix/Jordan 1 Retro High COJP Midnight Navy (2020).jpg,8
Nike Air Max 90 Leather Triple White (2020),Nike,0.11711711711711711,2020-07-28,0.034521788341822304,0.019570099454603786,0.028362163004519245,0.04769475357710652,0.14996998214832397,0.007625756591321,0.05774382944764294,0.03393565447333627,0.049136786188579015,feetflix/Nike Air Max 90 Leather Triple White (2020).jpg,11
adidas Yeezy Boost 350 V2 Desert Sage,adidas,0.1981981981981982,2020-03-14,0.09507640067911716,0.06897658004491498,0.05485429328346579,0.09538950715421304,0.2729331748284741,0.007087166159422767,0.04679929316536511,0.10092551784927281,0.07481186365648518,feetflix/adidas Yeezy Boost 350 V2 Desert Sage.jpg,21
Jordan 1 Low Easter Pastel Tie-Dye (GS),Jordan,0.08108108108108109,2022-04-01,0.04584040747028863,0.022457491177414177,0.01932367149758454,0.05961844197138315,0.18532213196987346,0.006903361488219403,0.06714929031522546,0.026443367122080213,0.035413899955732624,feetflix/Jordan 1 Low Easter Pastel Tie-Dye (GS).jpg,8
Jordan 1 Low Reverse Bred (GS),Jordan,0.06756756756756757,2020-07-01,0.024335031126202607,0.008662175168431183,0.010285179990649835,0.0397456279809221,0.10023046818571575,0.006723831344253325,0.06053696631134926,0.016306743058616128,0.023019034971226204,feetflix/Jordan 1 Low Reverse Bred (GS).jpg,8
Jordan 4 Retro Union Off Noir,Jordan,0.22522522522522523,2020-08-29,0.2620260328239955,0.24061597690086622,0.29873772791023845,0.302066772655008,0.21136808512612135,0.006467359710016072,0.1772216838625093,0.3089466725429705,0.34041611332447985,feetflix/Jordan 4 Retro Union Off Noir.jpg,8
Jordan 4 Retro Black Cat (2020),Jordan,0.17117117117117117,2020-01-22,0.436332767402377,0.30478023740776383,0.2831541218637993,0.20349761526232116,0.2786610845390173,0.006334849365660158,0.19170039331927266,0.35213750550903483,0.2762284196547145,feetflix/Jordan 4 Retro Black Cat (2020).jpg,8
New Balance 530 Ivory,New Balance,0.07207207207207207,2020-03-05,0.025466893039049237,0.012832852101379529,0.03537478572541686,0.020667726550079493,0.15897798823406237,0.006236535239202544,0.0920595109160349,0.021595416483032173,0.045595396193005754,feetflix/New Balance 530 Ivory.jpg,10
Jordan 4 Retro Midnight Navy (PS),Jordan,0.08108108108108109,2022-10-29,0.02207130730050934,0.016041065126724416,0.015739442106903537,0.04769475357710652,0.0,0.006074103204185617,0.049991449581029475,0.019832525341560162,0.023461708720672866,feetflix/Jordan 4 Retro Midnight Navy (PS).jpg,8
Nike Air VaporMax 2021 FK Black Metallic Silver (Women's),Nike,0.18018018018018017,2021-12-24,0.027730616864742503,0.013474494706448507,0.0236870811905875,0.0397456279809221,0.1033820112888327,0.005061040248948466,0.022174086530239986,0.0251211987659762,0.0283311199645861,feetflix/Nike Air VaporMax 2021 FK Black Metallic Silver (Women's).jpg,11
Nike PG 6 Black Peach Cream Celestine Blue,Nike,0.0990990990990991,2022-07-10,0.045274476513865305,0.028873917228103944,0.03553062178588125,0.05643879173290938,0.21438444849983632,0.0049840987586772904,0.10921735165023086,0.03525782282944029,0.08277999114652501,feetflix/Nike PG 6 Black Peach Cream Celestine Blue.jpg,11
Nike Air Max 2017 Cool Grey (2017/2021),Nike,0.17117117117117117,2017-01-01,0.029428409734012454,0.015078601219120948,0.018856163316191363,0.046104928457869634,0.20905015035431665,0.004843039359846801,0.020692013908681528,0.025561921551344204,0.02390438247011952,feetflix/Nike Air Max 2017 Cool Grey (2017-2021).jpg,11
Nike Dunk Low Chenille Swoosh Sail Grand Purple,Nike,0.10810810810810811,2022-09-22,0.03508771929824561,0.017965992941931345,0.04036153966027739,0.06359300476947537,0.14436002337814144,0.004377115890982457,0.040699994299720696,0.031732040546496254,0.027888446215139445,feetflix/Nike Dunk Low Chenille Swoosh Sail Grand Purple.jpg,11
Nike PG 6 White Black Orange Chalk,Nike,0.10810810810810811,2022-02-09,0.044142614601018676,0.027269810715431504,0.02758298270219729,0.03577106518282989,0.1991820301079715,0.004300174400711281,0.06019494955252808,0.02996914940502424,0.046038069942452416,feetflix/Nike PG 6 White Black Orange Chalk.jpg,11
Jordan 13 Retro French Blue (GS),Jordan,0.13513513513513514,2022-08-19,0.02886247877758914,0.013795316008982993,0.016362786348761104,0.055643879173290944,0.0774553343644101,0.004253154601101118,0.027475346291968312,0.02908770383428823,0.023461708720672866,feetflix/Jordan 13 Retro French Blue (GS).jpg,8
Nike Air Force 1 Low Stussy Black,Nike,0.11711711711711711,2020-12-11,0.07923033389926429,0.0875842155919153,0.06669783387875955,0.09538950715421304,0.17580123808728634,0.004163389529118079,0.1686712648919797,0.09475539885412076,0.16113324479858343,feetflix/Nike Air Force 1 Low Stussy Black.jpg,11
Jordan 1 Low Reverse Black Toe (Women's),Jordan,0.0990990990990991,2022-10-19,0.02603282399547255,0.014436958614051972,0.017609474832476234,0.048489666136724965,0.16264241913402805,0.0038983688404062504,0.05198654734081971,0.024680475980608196,0.03408587870739265,feetflix/Jordan 1 Low Reverse Black Toe (Women's).jpg,8
Nike SB Dunk High Pawnshop Skate Co. Old Soul,Nike,0.11261261261261261,2023-01-13,0.019807583474816075,0.027590632017965994,0.07433380084151472,0.033386327503974564,0.332770084460825,0.0037786820777621992,0.0392749244712991,0.03349493168796827,0.0283311199645861,feetflix/Nike SB Dunk High Pawnshop Skate Co. Old Soul.jpg,11
New Balance 530 Munsell White,New Balance,0.09009009009009009,2020-12-08,0.027164685908319188,0.016041065126724416,0.023842917251051896,0.031796502384737683,0.09413810332237317,0.003547857606948671,0.06036595793193868,0.02908770383428823,0.035856573705179286,feetflix/New Balance 530 Munsell White.jpg,10
New Balance 327 Moonbeam Classic Burgundy (Women's),New Balance,0.08108108108108109,2020-09-24,0.02999434069043577,0.016041065126724416,0.026492130278946546,0.05246422893481718,0.27379461428054563,0.0034281708443046196,0.048167360200649836,0.035698545614808286,0.022133687472332894,feetflix/New Balance 327 Moonbeam Classic Burgundy (Women's).jpg,10
Nike Air Max 90 Leather Triple Black (2020),Nike,0.11711711711711711,2020-07-28,0.031126202603282405,0.016682707731793388,0.02134954028362163,0.03577106518282989,0.21942850781458112,0.003231542591389392,0.038419882574246146,0.032172763331864265,0.029216467463479417,feetflix/Nike Air Max 90 Leather Triple Black (2020).jpg,11
Nike P-6000 White Gold Red (W),Nike,0.09009009009009009,2019-05-20,0.038483305036785515,0.016041065126724416,0.05688016206950289,0.0397456279809221,0.4803333373092077,0.003154601101118216,0.05329761158296757,0.03305420890260026,0.03054448871181939,feetflix/Nike P-6000 White Gold Red (W).jpg,11
New Balance CT302 White Nightwatch Green,New Balance,0.08108108108108109,2022-07-31,0.03338992642897566,0.022778312479948666,0.02992052360916316,0.05882352941176471,0.30780026797393417,0.0024578531614403445,0.05449467023884171,0.02732481269281622,0.026560424966799473,feetflix/New Balance CT302 White Nightwatch Green.jpg,10
New Balance 327 Black Moonbeam (Women's),New Balance,0.08108108108108109,2021-07-21,0.03225806451612903,0.025665704202759064,0.0274271466417329,0.06200317965023848,0.14259738573005667,0.002445029579728482,0.07792281821809269,0.035698545614808286,0.04293935369632581,feetflix/New Balance 327 Black Moonbeam (Women's).jpg,10
Nike Air Max 90 Golf White Black,Nike,0.11711711711711711,2020-12-22,0.031126202603282405,0.016041065126724416,0.02524544179523142,0.03577106518282989,0.22297631306565097,0.002316793762609855,0.03665279598700337,0.030409872190392245,0.027445772465692783,feetflix/Nike Air Max 90 Golf White Black.jpg,11
Jordan 1 Low Dark Concord,Jordan,0.09009009009009009,2022-12-06,0.028296547821165818,0.022457491177414177,0.020882032102228453,0.055643879173290944,0.14457472059542695,0.0021030674007454773,0.04611525964772274,0.02600264433671221,0.02478972996901284,feetflix/Jordan 1 Low Dark Concord.jpg,8
Nike Air Max Scorpion FK Triple Black,Nike,0.22522522522522523,2022-12-08,0.06451612903225806,0.04010266281681103,0.04830917874396136,0.09936406995230525,0.22717218584297152,0.0020047532742878634,0.04155503619677365,0.07007492287351257,0.07702523240371846,feetflix/Nike Air Max Scorpion FK Triple Black.jpg,11
New Balance 550 White Bubblegum Pink (Women's),New Balance,0.0990990990990991,2022-07-12,0.040181097906055466,0.025665704202759064,0.018700327255726974,0.08664546899841018,0.17555473387484744,0.0009403959922032624,0.06726329590149918,0.04495372410753637,0.04692341744134573,feetflix/New Balance 550 White Bubblegum Pink (Women's).jpg,10
Nike LeBron 20 Nike Lifer,Nike,0.18018018018018017,2023-03-23,0.06395019807583475,0.04170676932948347,0.029141343306841202,0.10254372019077902,0.16697347164075058,0.00030349143384741646,0.042125064128142285,0.05905685323931248,0.059318282425852145,feetflix/Nike LeBron 20 Nike Lifer.jpg,11
Jordan 6 Retro UNC White (GS),Jordan,0.14414414414414414,2022-04-27,0.04187889077532542,0.032082130253448825,0.019791179678977717,0.057233704292527825,0.19716626179012417,0.029900318024826452,0.05352562275551503,0.04583516967827238,0.058432934926958835,feetflix/Jordan 6 Retro UNC White (GS).jpg,8
Nike Air Force 1 Low '07 QS Purple Skeleton Halloween (2021),Nike,0.11711711711711711,2022-04-01,0.038483305036785515,0.04266923323708694,0.04176406420445691,0.046104928457869634,0.22848820026744382,0.025309475771979617,0.10152197457675427,0.04803878360511239,0.09296148738379814,feetflix/Nike Air Force 1 Low '07 QS Purple Skeleton Halloween (2021).jpg,11
Nike Vaporwaffle sacai Sail Gum,Nike,0.16216216216216217,2022-03-10,0.12507074136955293,0.16041065126724413,0.1422783232039894,0.11128775834658189,0.20780570166893952,0.024894846629962726,0.1479222481901613,0.17188188629352139,0.19964586100044268,feetflix/Nike Vaporwaffle sacai Sail Gum.jpg,11
Jordan 6 Retro Red Oreo,Jordan,0.18018018018018017,2022-06-04,0.06960950764006792,0.04972730189284569,0.06903537478572543,0.0794912559618442,0.32919179750606653,0.02452296276031871,0.03898991050561478,0.06743058616130454,0.05444887118193892,feetflix/Jordan 6 Retro Red Oreo.jpg,8
Nike Dunk Low Cider,Nike,0.0990990990990991,2022-05-10,0.04980192416525184,0.029194738530638434,0.05345176873928627,0.07154213036565978,0.18034301193690022,0.02392025441986116,0.05483668699766289,0.04407227853680036,0.03629924745462594,feetflix/Nike Dunk Low Cider.jpg,11
Jordan 1 Retro High 85 Georgetown,Jordan,0.18018018018018017,2022-04-02,0.1103565365025467,0.12512030798845042,0.10737104565996572,0.143879173290938,0.15866124357399303,0.023834763875115413,0.07233654449068005,0.1361833406787131,0.10624169986719788,feetflix/Jordan 1 Retro High 85 Georgetown.jpg,8
Nike Dunk High Retro Cargo Khaki (2021),Nike,0.0990990990990991,2022-04-01,0.027730616864742503,0.024382418992621106,0.028362163004519245,0.055643879173290944,0.21576937808047436,0.02189412850938686,0.05067548309867184,0.0361392684001763,0.03275785745905268,feetflix/Nike Dunk High Retro Cargo Khaki (2021).jpg,11
Nike SB Dunk Low Green Apple,Nike,0.0990990990990991,2022-07-09,0.1273344651952462,0.09624639076034648,0.13604488078541374,0.1192368839427663,0.1760397905509369,0.018512977464692406,0.1423359744627487,0.0855002203613927,0.11111111111111112,feetflix/Nike SB Dunk Low Green Apple.jpg,11
Jordan 11 Retro Low Legend Blue,Jordan,0.16666666666666666,2021-05-07,0.11488398415393322,0.09624639076034648,0.05734767025089606,0.10890302066772656,0.14401014643145393,0.01798293608726875,0.07530068973379697,0.09563684442485677,0.10137228862328464,feetflix/Jordan 11 Retro Low Legend Blue.jpg,8
Nike LD Waffle SF sacai Fragment Blue Void,Nike,0.15315315315315314,2021-08-27,0.09224674589700056,0.07571382739813924,0.05064671965092722,0.11128775834658189,0.08918946499308861,0.013242485381116846,0.09844382374736363,0.10533274570295284,0.12262062859672422,feetflix/Nike LD Waffle SF sacai Fragment Blue Void.jpg,11
Nike SB Dunk Low Mummy,Nike,0.0990990990990991,2021-10-28,0.1103565365025467,0.21495027269810713,0.1533426834969612,0.1550079491255962,0.24100557815177504,0.013003111855828744,0.3253149404320812,0.15689731159100925,0.2673749446657813,feetflix/Nike SB Dunk Low Mummy.jpg,11
adidas Yeezy Foam RNNR MX Sand Grey,adidas,0.07207207207207207,2021-12-11,0.1414827391058291,0.09143407122232916,0.06077606358111268,0.13116057233704292,0.250507917953856,0.012284991279964434,0.19460753576925272,0.11150286469810489,0.10889774236387782,feetflix/adidas Yeezy Foam RNNR MX Sand Grey.jpg,21
Nike SB Dunk Low Skate Like a Girl,Nike,0.11711711711711711,2022-10-17,0.0899830220713073,0.05101058710298363,0.04597163783699548,0.10731319554848967,0.06845660531892477,0.011601066921998426,0.09012141594938153,0.06919347730277656,0.08145196989818504,feetflix/Nike SB Dunk Low Skate Like a Girl.jpg,11
New Balance 2002R Nightwatch Green,New Balance,0.11711711711711711,2022-01-25,0.0588568194680249,0.025665704202759064,0.055010129343930195,0.055643879173290944,0.12798737262292412,0.010891495400608691,0.06908738528187883,0.051123843102688415,0.06020362992474547,feetflix/New Balance 2002R Nightwatch Green.jpg,10
Nike LD Waffle sacai CLOT Kiss of Death 2 Cool Grey,Nike,0.16216216216216217,2021-10-09,0.07979626485568761,0.04972730189284569,0.0456599657160667,0.08505564387917329,0.12602594125513053,0.010746161474540914,0.062418058484865764,0.06919347730277656,0.08012394864984507,feetflix/Nike LD Waffle sacai CLOT Kiss of Death 2 Cool Grey.jpg,11
Nike Air Max 90 NRG Bacon (2021),Nike,0.12612612612612611,2021-03-26,0.04980192416525184,0.03721527109400064,0.029141343306841202,0.06359300476947537,0.1896372809790193,0.01010498238894778,0.06492618138288778,0.047157338034376384,0.06153165117308544,feetflix/Nike Air Max 90 NRG Bacon (2021).jpg,11
Jordan 6 Retro Electric Green,Jordan,0.17117117117117117,2021-06-05,0.07753254102999434,0.054218800128328526,0.05220508025557115,0.11287758346581876,0.48213573370123425,0.010023766371439318,0.04018696916148892,0.07888937858087264,0.052678176184152284,feetflix/Jordan 6 Retro Electric Green.jpg,8
Nike Dunk Low Essential Paisley Pack Green (Women's),Nike,0.10810810810810811,2022-03-10,0.06395019807583475,0.06448508180943215,0.08430730871123578,0.0794912559618442,0.0,0.009942550353930855,0.07678276235535542,0.07448215072719261,0.06153165117308544,feetflix/Nike Dunk Low Essential Paisley Pack Green (Women's).jpg,11
Nike SB Dunk High FAUST Black Gold,Nike,0.11711711711711711,2022-08-29,0.031126202603282405,0.024061597690086617,0.024777933613838243,0.05166931637519873,0.17370992815594968,0.009852785281947815,0.07661175397594483,0.04759806081974438,0.0681717574147853,feetflix/Nike SB Dunk High FAUST Black Gold.jpg,11
Jordan 3 Retro Patchwork Camo,Jordan,0.18018018018018017,2021-11-29,0.1103565365025467,0.06159769008662175,0.14508337229234844,0.1192368839427663,0.09258088585132085,0.009639058920083437,0.06578122327994072,0.08153371529308066,0.09606020362992475,feetflix/Jordan 3 Retro Patchwork Camo.jpg,8
Nike Dunk Low Two-Toned Grey (PS),Nike,0.05405405405405406,2022-03-01,0.026598754951895873,0.009624639076034648,0.011064360292971795,0.0397456279809221,0.12028345333847545,0.009292822213863145,0.08014592715043038,0.016306743058616128,0.024347056219566184,feetflix/Nike Dunk Low Two-Toned Grey (PS).jpg,11
Jordan 5 Retro Gore-Tex Off-Noir (Women's),Jordan,0.1981981981981982,2022-11-03,0.06677985285795134,0.07699711260827719,0.05719183419043167,0.09538950715421304,0.40411052400699227,0.009121841124371644,0.04298010602519524,0.07844865579550464,0.06861443116423196,feetflix/Jordan 5 Retro Gore-Tex Off-Noir (Women's).jpg,8
Nike Kobe 6 Protro Grinch (2020),Nike,0.17117117117117117,2020-12-24,0.2614601018675722,0.2999679178697465,0.2208196976780427,0.20667726550079493,0.19363568532809577,0.009117566597134356,0.281479792509833,0.3010136624063464,0.40903054448871184,feetflix/Nike Kobe 6 Protro Grinch (2020).jpg,11
Jordan 1 High Zoom Air CMFT 25 Years In China,Jordan,0.13513513513513514,2022-09-25,0.025466893039049237,0.016041065126724416,0.0455041296556023,0.05246422893481718,0.1354540647351869,0.008519132783914097,0.03289061163997037,0.021595416483032173,0.030101814962372735,feetflix/Jordan 1 High Zoom Air CMFT 25 Years In China.jpg,8
